,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
136,118462,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL137082,=,nM,156.0,CHEMBL203,Homo sapiens,IC50,nM,156.0
137,118835,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL324926,=,nM,330.0,CHEMBL203,Homo sapiens,IC50,uM,0.33
138,119381,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL62176,=,nM,1000.0,CHEMBL203,Homo sapiens,IC50,uM,1.0
139,120872,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL138363,=,nM,44.0,CHEMBL203,Homo sapiens,IC50,nM,44.0
140,120875,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL93464,=,nM,8.7,CHEMBL203,Homo sapiens,IC50,nM,8.7
141,121735,CHEMBL683041,Inhibition of Epidermal Growth Factor Receptor (EGFR) autophosphorylation,B,CHEMBL31965,=,nM,74.0,CHEMBL203,Homo sapiens,IC50,uM,0.074
142,122057,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL344486,=,nM,64.0,CHEMBL203,Homo sapiens,IC50,nM,64.0
143,122060,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL138940,=,nM,14.0,CHEMBL203,Homo sapiens,IC50,nM,14.0
144,122062,CHEMBL677213,Inhibition of EGF-stimulated autophosphorylation of EGFR in A431 cells,B,CHEMBL138940,=,nM,14.0,CHEMBL203,Homo sapiens,IC50,nM,14.0
145,122509,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL321193,=,nM,150.0,CHEMBL203,Homo sapiens,IC50,uM,0.15
146,122513,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL419022,=,nM,700.0,CHEMBL203,Homo sapiens,IC50,uM,0.7
147,123350,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL344177,=,nM,20.0,CHEMBL203,Homo sapiens,IC50,nM,20.0
148,123353,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL136178,=,nM,1039.0,CHEMBL203,Homo sapiens,IC50,nM,1039.0
149,123356,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL136511,=,nM,2.7,CHEMBL203,Homo sapiens,IC50,nM,2.7
150,124325,CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,CHEMBL44,=,nM,1000.0,CHEMBL203,Homo sapiens,IC50,uM,1.0
151,124596,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL136102,=,nM,193.0,CHEMBL203,Homo sapiens,IC50,nM,193.0
152,125063,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL104153,=,nM,220.0,CHEMBL203,Homo sapiens,IC50,uM,0.22
153,125565,CHEMBL683041,Inhibition of Epidermal Growth Factor Receptor (EGFR) autophosphorylation,B,CHEMBL95774,=,nM,80.0,CHEMBL203,Homo sapiens,IC50,uM,0.08
154,125676,CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,CHEMBL268868,=,nM,300.0,CHEMBL203,Homo sapiens,IC50,uM,0.3
155,125800,CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,CHEMBL7775,=,nM,8700.0,CHEMBL203,Homo sapiens,IC50,uM,8.7
156,127175,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL61119,=,nM,5300.0,CHEMBL203,Homo sapiens,IC50,uM,5.3
157,127736,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL50647,=,nM,220.0,CHEMBL203,Homo sapiens,IC50,uM,0.22
158,127740,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL320705,=,nM,66.0,CHEMBL203,Homo sapiens,IC50,uM,0.066
159,128847,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL113863,=,nM,1000.0,CHEMBL203,Homo sapiens,IC50,uM,1.0
160,129395,CHEMBL683041,Inhibition of Epidermal Growth Factor Receptor (EGFR) autophosphorylation,B,CHEMBL553,=,nM,1450.0,CHEMBL203,Homo sapiens,IC50,uM,1.45
161,129765,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL92086,=,nM,16.0,CHEMBL203,Homo sapiens,IC50,nM,16.0
162,130156,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL109631,=,nM,190.0,CHEMBL203,Homo sapiens,IC50,uM,0.19
163,130899,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL293913,=,nM,44000.0,CHEMBL203,Homo sapiens,IC50,uM,44.0
164,130930,CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,CHEMBL7914,=,nM,2500.0,CHEMBL203,Homo sapiens,IC50,uM,2.5
165,131069,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL334801,=,nM,57.0,CHEMBL203,Homo sapiens,IC50,nM,57.0
166,131071,CHEMBL679948,Inhibition of EGF-stimulated autophosphorylation of EGFR in A431 cells,B,CHEMBL334801,=,nM,57.0,CHEMBL203,Homo sapiens,IC50,nM,57.0
167,131445,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL325589,=,nM,510.0,CHEMBL203,Homo sapiens,IC50,uM,0.51
168,132037,CHEMBL683041,Inhibition of Epidermal Growth Factor Receptor (EGFR) autophosphorylation,B,CHEMBL99024,=,nM,1040.0,CHEMBL203,Homo sapiens,IC50,uM,1.04
169,132094,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL59812,=,nM,20000.0,CHEMBL203,Homo sapiens,IC50,uM,20.0
170,132359,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL434828,=,nM,77.0,CHEMBL203,Homo sapiens,IC50,nM,77.0
171,132779,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL49596,=,nM,5600.0,CHEMBL203,Homo sapiens,IC50,uM,5.6
172,133314,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL293250,=,nM,40500.0,CHEMBL203,Homo sapiens,IC50,uM,40.5
173,133316,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL62701,=,nM,22300.0,CHEMBL203,Homo sapiens,IC50,uM,22.3
174,133542,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL51659,=,nM,3.4,CHEMBL203,Homo sapiens,IC50,nM,3.4
175,133545,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL135142,=,nM,35.0,CHEMBL203,Homo sapiens,IC50,nM,35.0
176,133548,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL343722,=,nM,120.0,CHEMBL203,Homo sapiens,IC50,nM,120.0
177,133984,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL448154,=,nM,490.0,CHEMBL203,Homo sapiens,IC50,uM,0.49
178,135131,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL50470,=,nM,1400.0,CHEMBL203,Homo sapiens,IC50,uM,1.4
179,135135,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL104244,=,nM,210.0,CHEMBL203,Homo sapiens,IC50,uM,0.21
180,135765,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL293889,=,nM,4300.0,CHEMBL203,Homo sapiens,IC50,uM,4.3
181,136080,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL140561,=,nM,108.0,CHEMBL203,Homo sapiens,IC50,nM,108.0
182,136082,CHEMBL679948,Inhibition of EGF-stimulated autophosphorylation of EGFR in A431 cells,B,CHEMBL140561,=,nM,108.0,CHEMBL203,Homo sapiens,IC50,nM,108.0
183,136085,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL345077,=,nM,340.0,CHEMBL203,Homo sapiens,IC50,nM,340.0
184,136425,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL107472,=,nM,7500.0,CHEMBL203,Homo sapiens,IC50,uM,7.5
185,137103,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL139044,=,nM,27.0,CHEMBL203,Homo sapiens,IC50,nM,27.0
186,137106,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL139095,=,nM,2.4,CHEMBL203,Homo sapiens,IC50,nM,2.4
187,137444,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL113070,=,nM,80.0,CHEMBL203,Homo sapiens,IC50,uM,0.08
188,137455,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL104779,=,nM,910.0,CHEMBL203,Homo sapiens,IC50,uM,0.91
189,138953,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL301612,=,nM,260.0,CHEMBL203,Homo sapiens,IC50,uM,0.26
190,139390,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL293251,=,nM,11400.0,CHEMBL203,Homo sapiens,IC50,uM,11.4
191,139395,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL60472,=,nM,3600.0,CHEMBL203,Homo sapiens,IC50,uM,3.6
192,139594,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL342828,=,nM,14.0,CHEMBL203,Homo sapiens,IC50,nM,14.0
193,139596,CHEMBL677213,Inhibition of EGF-stimulated autophosphorylation of EGFR in A431 cells,B,CHEMBL342828,=,nM,14.0,CHEMBL203,Homo sapiens,IC50,nM,14.0
194,139961,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL299194,=,nM,8700.0,CHEMBL203,Homo sapiens,IC50,uM,8.7
195,140478,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL291359,=,nM,9900.0,CHEMBL203,Homo sapiens,IC50,uM,9.9
196,141071,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL109296,=,nM,4500.0,CHEMBL203,Homo sapiens,IC50,uM,4.5
197,141079,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL111339,=,nM,480.0,CHEMBL203,Homo sapiens,IC50,uM,0.48
198,142994,CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,CHEMBL7939,=,nM,700.0,CHEMBL203,Homo sapiens,IC50,uM,0.7
199,143005,CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,CHEMBL8095,=,nM,2000.0,CHEMBL203,Homo sapiens,IC50,uM,2.0
200,143212,CHEMBL677216,Inhibition of autophosphorylation of EGFR in A431 cells,B,CHEMBL345109,=,nM,59.0,CHEMBL203,Homo sapiens,IC50,nM,59.0
201,143214,CHEMBL679948,Inhibition of EGF-stimulated autophosphorylation of EGFR in A431 cells,B,CHEMBL345109,=,nM,59.0,CHEMBL203,Homo sapiens,IC50,nM,59.0
202,144108,CHEMBL683041,Inhibition of Epidermal Growth Factor Receptor (EGFR) autophosphorylation,B,CHEMBL607707,=,nM,83.0,CHEMBL203,Homo sapiens,IC50,uM,0.083
203,144215,CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,CHEMBL293986,=,nM,100000.0,CHEMBL203,Homo sapiens,IC50,uM,100.0
204,144234,CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,CHEMBL8223,=,nM,50000.0,CHEMBL203,Homo sapiens,IC50,uM,50.0
205,144667,CHEMBL680019,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,B,CHEMBL332269,=,nM,4400.0,CHEMBL203,Homo sapiens,IC50,uM,4.4
206,182065,CHEMBL677888,Inhibition of Epidermal growth factor receptor (Her1/ErbB1),B,CHEMBL428690,=,nM,7600.0,CHEMBL203,Homo sapiens,IC50,nM,7600.0
207,183887,CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,CHEMBL14932,=,nM,98.0,CHEMBL203,Homo sapiens,IC50,nM,98.0
208,185100,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL38199,=,nM,3.7,CHEMBL203,Homo sapiens,IC50,nM,3.7
209,185101,CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,CHEMBL38199,=,nM,192.0,CHEMBL203,Homo sapiens,IC50,nM,192.0
210,186628,CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,CHEMBL553,=,nM,1.0,CHEMBL203,Homo sapiens,IC50,uM,0.001
211,186630,CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,CHEMBL939,=,nM,1.0,CHEMBL203,Homo sapiens,IC50,uM,0.001
212,187807,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL29197,=,nM,0.025,CHEMBL203,Homo sapiens,IC50,nM,0.025
213,189000,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL287007,=,nM,2.6,CHEMBL203,Homo sapiens,IC50,nM,2.6
214,189001,CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,CHEMBL287007,=,nM,9.7,CHEMBL203,Homo sapiens,IC50,nM,9.7
215,189002,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL37346,=,nM,5500.0,CHEMBL203,Homo sapiens,IC50,nM,5500.0
216,189082,CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,CHEMBL15346,=,nM,74.0,CHEMBL203,Homo sapiens,IC50,nM,74.0
217,189084,CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,CHEMBL15202,=,nM,68.0,CHEMBL203,Homo sapiens,IC50,nM,68.0
218,190221,CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,CHEMBL554,=,nM,10.0,CHEMBL203,Homo sapiens,IC50,uM,0.01
219,191433,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL36819,=,nM,53.0,CHEMBL203,Homo sapiens,IC50,nM,53.0
220,191434,CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,CHEMBL36819,=,nM,1196.0,CHEMBL203,Homo sapiens,IC50,nM,1196.0
221,191435,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL40130,=,nM,3.7,CHEMBL203,Homo sapiens,IC50,nM,3.7
222,191436,CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,CHEMBL40130,=,nM,16.0,CHEMBL203,Homo sapiens,IC50,nM,16.0
223,191437,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL35820,=,nM,0.006,CHEMBL203,Homo sapiens,IC50,nM,0.006
224,191495,CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,CHEMBL14627,=,nM,74.0,CHEMBL203,Homo sapiens,IC50,nM,74.0
225,192570,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL290096,=,nM,27.0,CHEMBL203,Homo sapiens,IC50,nM,27.0
226,198300,CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,CHEMBL460731,=,nM,20.0,CHEMBL203,Homo sapiens,IC50,nM,20.0
227,199602,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL37543,=,nM,12.0,CHEMBL203,Homo sapiens,IC50,nM,12.0
228,199603,CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,CHEMBL37543,=,nM,318.0,CHEMBL203,Homo sapiens,IC50,nM,318.0
229,199604,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL287289,=,nM,21.0,CHEMBL203,Homo sapiens,IC50,nM,21.0
230,199605,CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,CHEMBL287289,=,nM,230.0,CHEMBL203,Homo sapiens,IC50,nM,230.0
231,199646,CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,CHEMBL514436,=,nM,27.0,CHEMBL203,Homo sapiens,IC50,nM,27.0
232,200768,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL39320,=,nM,0.37,CHEMBL203,Homo sapiens,IC50,nM,0.37
233,200769,CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,CHEMBL39320,=,nM,13.0,CHEMBL203,Homo sapiens,IC50,nM,13.0
234,200770,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL289162,=,nM,5.1,CHEMBL203,Homo sapiens,IC50,nM,5.1
235,200771,CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,CHEMBL289162,=,nM,1780.0,CHEMBL203,Homo sapiens,IC50,nM,1780.0
236,200875,CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,CHEMBL14952,=,nM,104.0,CHEMBL203,Homo sapiens,IC50,nM,104.0
237,202120,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL37373,=,nM,41.0,CHEMBL203,Homo sapiens,IC50,nM,41.0
238,202121,CHEMBL676156,Inhibition of autophosphorylation of epidermal growth factor receptor prepared from human A431 carcinoma cells.,B,CHEMBL37373,=,nM,145.0,CHEMBL203,Homo sapiens,IC50,nM,145.0
239,202122,CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,CHEMBL39715,=,nM,3.4,CHEMBL203,Homo sapiens,IC50,nM,3.4
